img;id;x;y;area;area_ch;perimeter;radius_mean;radius_min;radius_max;radius_sd;diam_mean;diam_min;diam_max;major_axis;minor_axis;caliper;length;width;radius_ratio;theta;eccentricity;form_factor;narrow_factor;asp_ratio;rectangularity;pd_ratio;plw_ratio;solidity;convexity;elongation;circularity;circularity_haralick;circularity_norm;coverage;asm;con;cor;var;idm;sav;sva;sen;ent;dva;den;f12;f13;DGCI;A2;A3;A4;A5;A6;A7;A8;B2;B3;B4;B5;B6;B7;B8;C2;C3;C4;C5;C6;C7;C8;D1;D2;D3;D4;D5;D6;D7;D8
E27_3253;1;797.0904983;636.2699367;371831;374722.5;3390.188309;429.2492833;136.288312;769.3992344;188.7284864;858.4985666;272.5766241;1538.798469;450.5060484;130.0196604;1506.388064;1509.537944;351.4652766;5.645379439;0.476617215;0.95744734;0.406544242;0.997913349;4.294984581;1.42685836;2.250541139;1.821699324;0.992283623;0.908584454;0.767170293;30.91021666;2.274427626;0.404994955;0.193661979;0.031317009;1.413103238;0.920973346;9.940674809;0.66735718;13.20605884;175.3938591;1.329853084;1.663347128;1.413103238;0.483333579;0.402955652;0.753741849;0.671796371;0.002527115;0.104747215;0.000164714;0.034281721;3.76E-05;0.015703421;0.000264286;0.000415167;0.003353184;-0.002857427;0.001607681;-0.003383788;0.000697958;-0.003561947;0.054223832;0.005012902;0.014068931;0.004935762;0.004720183;0.00141371;0.001841409;-0.283568321;0.028499942;-0.031192942;-0.001031446;-0.010720408;0.000684331;-0.00509602;-0.000826338
E27_3254;1;822.7745867;593.39221;506850;507464;3419.612624;456.6906343;236.7099413;759.5529975;165.6732501;913.3812686;473.4198827;1519.105995;453.0974539;175.2348579;1513.381974;1514.56737;479.3458614;3.208792133;0.433940789;0.92218514;0.544672554;0.999217337;3.159654629;1.432379601;2.259583292;1.715025795;0.998790062;0.880018071;0.683509713;23.07142251;2.756574365;0.543103067;0.263984375;0.018806564;1.729543733;0.943135746;16.20765332;0.627779224;18.2403981;340.73556;1.458428894;1.857350972;1.729543733;0.524506966;0.410820764;0.78574655;0.659920004;-0.00032565;0.103607523;-0.000304328;0.033513423;-0.000263747;0.015658099;-0.000119298;-0.001010794;0.001485456;-0.001869774;0.000989434;-0.002042459;0.000470592;-0.001872582;9.38E-05;-0.001105843;0.004111088;-0.001435706;0.002719482;0.001161171;-0.000686565;-0.391799784;0.005719143;-0.021247426;-0.003807984;-0.004806086;0.002954349;-0.002212508;0.001759167
E27_3255;1;752.4765632;650.5776688;419953;424201;3404.590329;439.4576289;167.9904569;758.6492292;181.495923;878.9152579;335.9809137;1517.298458;452.8760748;144.7601905;1493.35093;1499.617689;398.9215893;4.516025752;0.519936131;0.947536913;0.455282366;0.995821095;3.75917907;1.424516248;2.279832731;1.793268313;0.989985879;0.927036894;0.733984473;27.60126803;2.421308543;0.453732065;0.218725521;0.024785772;1.429068698;0.972723189;27.19567068;0.665225349;18.85863177;404.1640279;1.514744835;1.85380482;1.429068698;0.492217466;0.48586874;0.834123589;0.565575037;0.000832047;0.101135291;-0.000941739;0.031589841;0.000325302;0.015270989;0.000765555;-0.000293704;0.001503462;-0.003014875;-0.002770753;-0.001729953;-0.003963584;-0.000813391;0.030337789;0.026535771;-0.00059004;0.007667114;-0.000469026;0.003293015;0.001183532;-0.32365167;0.016588508;-0.033782322;-0.001889157;-0.008102984;0.002017875;-0.003099137;-0.001511673
E27_3256;1;747.1623037;589.0488806;684210;685818;3941.800574;537.4995181;274.2587705;865.8198186;184.8139074;1074.999036;548.5175409;1731.639637;530.7131824;203.4577316;1724.668084;1728.364402;566.9929027;3.15694487;0.620660055;0.923596241;0.553362831;0.997861378;3.048299888;1.432265458;2.285541555;1.717292801;0.997655355;0.938597751;0.671948287;22.70909774;2.908328306;0.552031609;0.356359375;0.011809073;3.850720201;0.958332273;47.20746669;0.518261753;22.25610145;605.6220915;1.649234999;2.205096406;3.850720201;0.671923347;0.384244573;0.806125465;0.513982425;0.001687047;0.093258809;0.000623391;0.031875558;0.000143631;0.016992402;-0.000937773;-0.000279402;0.005886399;0.001417151;-0.001716566;0.001009116;-0.00110032;0.000334746;0.001218351;0.003252866;-0.004089625;5.81E-05;0.001575299;0.001321147;-0.000295153;-0.402763485;-0.000631914;-0.020897659;0.000697605;-0.003603027;-0.003118387;-0.000569536;0.000124693
E27_3257;1;748.3651565;592.6357504;656056;657047.5;4017.170199;543.787539;251.1529685;897.6148122;206.6012263;1087.575078;502.305937;1795.229624;550.9824208;186.5322623;1785.395194;1785.177331;507.9588142;3.573976519;0.654366618;0.940950255;0.510869895;1.00012204;3.514413534;1.382193837;2.25001737;1.751823679;0.998490977;0.92413146;0.715457504;24.59798616;2.632063462;0.509594776;0.341695833;0.031941544;2.917485834;0.966331599;44.32676528;0.589239428;20.27986859;521.5433836;1.540770206;2.008556538;2.917485834;0.619745012;0.428861726;0.816161309;0.519090695;-0.003203258;0.096052369;-0.000493988;0.031071287;0.000256219;0.015162934;0.001036644;-0.003046707;0.008988003;-0.004720704;0.001433776;-0.003900512;0.001098981;-0.002832888;0.010293309;0.00174901;0.00930556;-0.001487601;0.000909559;-0.000294346;0.000510771;-0.354809435;0.000986754;-0.030528432;0.00182905;-0.01197985;0.00189296;-0.003317309;-0.000873911
E27_3258;1;779.5119303;583.1328101;596528;597593;3697.072652;505.2366533;247.5402934;812.6164899;178.781097;1010.473307;495.0805867;1625.23298;502.4430316;186.4598441;1619.804;1623.69964;508.8922155;3.28276451;0.647535602;0.928590336;0.54843445;0.997600764;3.190655291;1.385162318;2.282419756;1.733605351;0.998217851;0.919035458;0.686584758;22.91316786;2.826007122;0.54703194;0.310691667;0.013841927;1.957516347;0.966529599;30.24249899;0.602513192;24.48171648;640.1223379;1.566440831;1.997792907;1.957516347;0.546818432;0.435277283;0.819138866;0.575634114;-0.000365018;0.092649595;-0.000302814;0.030595751;-0.001493644;0.016899614;-0.000172123;0.001467804;0.007126358;-0.000481279;-0.001450335;-0.000758941;-0.00093643;-0.001271545;0.001219634;0.004628138;0.005824041;-0.00077782;0.000729323;-0.000449422;0.001716561;-0.390121045;0.002843507;-0.028699396;-0.003052798;-0.006006778;0.001057276;-0.000952945;0.001004963
E27_3259;1;767.4280691;604.6138363;622712;624592.5;3952.199636;534.0067955;231.6942665;886.1621028;204.9075174;1068.013591;463.388533;1772.324206;542.7952395;180.3069837;1762.603756;1765.064624;498.7238749;3.824704496;0.653583536;0.943215195;0.500978804;0.998605792;3.539162074;1.41362278;2.242250774;1.745834312;0.996989237;0.947591228;0.717447243;25.08363732;2.606086893;0.499685552;0.324329167;0.009320882;2.999873246;0.968341621;48.37881998;0.548423409;26.56596453;806.5646434;1.665176657;2.173825209;2.999873246;0.619815224;0.418703717;0.826886201;0.52998962;0.00424367;0.096912696;0.001211223;0.03237004;-0.001114507;0.016184899;-0.001446986;0.000749496;0.010191935;-0.001260015;0.003504263;0.000352054;0.002094723;-0.000630957;0.014647509;-0.007713712;-0.000305199;-0.001743933;0.001961151;-0.00215684;0.001060876;-0.347382317;0.012068588;-0.027944424;-0.010594319;-0.01006003;-0.003816256;-0.002236405;-0.000922958
E27_3260;1;760.8081656;562.9785676;498305;500093;3686.712263;484.3463658;201.7613233;824.3279533;195.8275976;968.6927315;403.5226467;1648.655907;498.5351529;156.172511;1634.225199;1641.015403;422.0422761;4.085658935;0.596948101;0.949666482;0.460708921;0.995862194;3.888272564;1.389867402;2.25593894;1.787013664;0.996424665;0.92661376;0.742816384;27.2761608;2.473330479;0.459311923;0.259533854;0.038869213;2.595005735;0.967283167;40.6585711;0.606193683;17.29336479;405.3376203;1.504180467;1.939871113;2.595005735;0.597926446;0.436589011;0.813505521;0.546526926;-0.000253776;0.100184588;-0.000660657;0.032871766;-0.00050106;0.016782029;0.000194815;-0.002243299;0.00739922;-0.003417822;0.000894137;-0.001923174;-0.001360131;-0.000842351;0.013253383;0.010908314;0.002645053;0.005964881;-0.002474103;0.004242976;5.25E-06;-0.323475718;-0.001022004;-0.025036392;-0.004371872;-0.004668179;-0.001065206;-0.004213388;-0.000828965
E27_3261;1;757.979165;557.2309507;439087;441530.5;3580.695019;468.5801743;167.648306;817.0379065;200.8320424;937.1603485;335.296612;1634.075813;490.4363328;139.1372341;1606.208268;1615.643762;370.5126555;4.873523188;0.62523875;0.958912819;0.430353936;0.994159917;4.360562962;1.363320847;2.22928439;1.802826296;0.994465841;0.918491536;0.770671813;29.20008294;2.333194288;0.428933265;0.228691146;0.02210334;1.476955433;0.959662399;19.30742781;0.66029718;17.79656995;338.264722;1.471375738;1.819377767;1.476955433;0.49852992;0.462905555;0.81598682;0.677325826;-0.002437595;0.101490596;-0.000669841;0.033257006;-0.001367062;0.016915038;-0.000920093;-0.002103069;0.006387572;0.00020768;0.00271399;-0.001116492;0.000295148;-0.00086431;-0.009616049;0.005654656;0.004092858;-6.98E-05;0.000970032;0.000561403;-0.000791416;-0.292890795;-0.014351669;-0.034375342;-0.001663363;-0.004942966;-0.001854507;-0.003988273;0.001310459
E27_3262;1;845.0685607;616.58608;594135;597694;3749.474672;506.3886819;259.1229782;842.8848291;180.7548642;1012.777364;518.2459564;1685.769658;504.203804;186.7346959;1657.521644;1658.597933;522.894414;3.252837069;0.571686201;0.928890058;0.531072915;0.999351085;3.171955731;1.459721434;2.26209696;1.718765907;0.994045448;0.944671085;0.684737088;23.66223219;2.801521742;0.529680729;0.309445313;0.013225874;2.190050006;0.954668643;25.15601656;0.585516997;24.75511166;632.2949203;1.563283275;2.019234414;2.190050006;0.565343839;0.412522685;0.806260865;0.541415556;0.002732506;0.098205911;0.002123314;0.032588608;0.001451937;0.016210002;0.000567046;0.002687932;0.009650628;0.00263027;0.001802805;0.004072854;0.00067506;0.004387666;-0.006822906;-0.005153928;-0.011458964;-0.000577833;-0.007750112;-0.00079214;-0.003172003;-0.383750381;0.012503882;-0.013060635;0.001040875;-0.005157988;0.000399067;-0.002048946;0.001277613
E27_3263;1;743.5759369;610.5396659;603162;603868;3888.986433;522.807865;236.3736726;866.0314746;200.2029742;1045.61573;472.7473452;1732.062949;530.7553316;178.0319427;1725.401982;1726.42249;490.277132;3.663823746;0.656316228;0.942064676;0.501153746;0.999408889;3.521319631;1.403313648;2.253959641;1.754403887;0.99883087;0.906129662;0.716015555;25.07488116;2.611389102;0.49984179;0.314146875;0.017157924;1.637647153;0.961442836;22.23661302;0.630191504;19.15981727;394.1279451;1.529753734;1.91748899;1.637647153;0.515570331;0.448353208;0.818572473;0.548321503;-0.001936352;0.097106349;0.001366072;0.032014556;0.000946745;0.015797345;0.000313398;-0.003541473;0.008522333;-0.003955623;0.001291624;-0.003037935;0.001620505;-0.002696422;0.01332486;0.002852523;0.006888797;-0.003348322;0.004111568;-0.0007778;0.002323804;-0.349541107;0.009137914;-0.026005623;0.003632143;-0.012584956;-0.001457817;-0.004071978;0.000756166
E27_3264;1;768.6275564;605.7840482;593587;594863;3855.731599;521.7390563;216.5067626;865.4350024;200.4924441;1043.478113;433.0135252;1730.870005;530.5017805;175.9656381;1721.063915;1723.333965;481.1632861;3.997265452;0.64536614;0.943386116;0.50174223;0.998682757;3.581599042;1.396939343;2.240318657;1.749029897;0.997854968;0.946627902;0.720795101;25.04547128;2.602287875;0.500415999;0.309159896;0.016743985;1.85183914;0.969568133;31.4259867;0.612611505;19.21494067;431.2622019;1.56812525;1.978118664;1.85183914;0.537350747;0.449995736;0.826463075;0.536528958;0.001786091;0.096290756;-0.00142739;0.032150236;-0.000395034;0.016176594;-0.000916155;-0.002209362;0.011476248;-0.005939369;0.003948313;-0.003315206;0.001620337;-0.002987316;0.025195356;-0.004401966;0.003617512;0.000948969;0.003081948;0.001227042;0.000239612;-0.347230519;0.002883288;-0.027956152;-0.008566348;-0.008166115;-0.000512852;-0.005430472;-0.002283045
E27_3265;1;804.5632759;531.8667141;576255;578089.5;3949.471714;523.0083704;215.5272221;892.7682152;208.532074;1046.016741;431.0544443;1785.53643;537.0907697;168.9477919;1769.498517;1771.050888;457.3872049;4.142252688;0.615487696;0.949237272;0.464244273;0.999123474;3.872104137;1.405724923;2.231972323;1.772304883;0.996826616;0.94291629;0.741742483;27.06844508;2.508047613;0.462948832;0.300132813;0.012133065;2.236107765;0.961757991;30.23627442;0.580190346;20.79416485;482.9522569;1.604499218;2.060175068;2.236107765;0.569038029;0.427478768;0.820877468;0.525177384;0.004345723;0.098911391;0.002679153;0.03296149;0.000224761;0.01699566;-0.000597729;0.00523349;0.009333655;0.006841141;0.002483009;0.005667911;0.001044352;0.004392561;-0.024628427;-0.001243372;-0.009299366;7.49E-05;-0.004208847;0.001272415;-0.001968842;-0.32531665;-0.002452715;-0.022407402;-0.004252372;-0.004976155;-0.003796504;-0.001552456;-0.001354717
E27_3266;1;792.5746908;574.9872932;588734;590746.5;3974.667673;532.1036782;227.1928603;898.7415144;210.1208826;1064.207356;454.3857207;1797.483029;546.306664;169.7657505;1791.791562;1792.821779;466.9929099;3.955852807;0.65278804;0.950491111;0.468303427;0.999425365;3.839077085;1.42209395;2.218264534;1.758846729;0.996593293;0.93192185;0.739520729;26.83382158;2.532369327;0.467023562;0.306632292;0.017890445;2.044746042;0.937723515;17.41667829;0.596735002;18.80055432;363.2365546;1.491175718;1.924375083;2.044746042;0.555210963;0.393037243;0.781142089;0.546642852;-0.001055249;0.097230854;-0.001085354;0.032938413;0.000248611;0.017097071;0.000350571;-0.002013562;0.010620902;-0.001673306;0.003091161;-0.000813524;0.00184559;-0.000739202;0.005669253;-0.005035148;-0.002262406;-0.001841484;0.000594869;-0.000462259;0.000138276;-0.325369841;0.001201745;-0.020865309;0.002378984;-0.005459441;0.002791838;0.000281435;0.001742033
E27_3267;1;754.4778633;568.2806999;494929;497335.5;3486.74675;470.7783141;220.7444829;783.1375766;177.3429504;941.5566282;441.4889659;1566.275153;475.6103432;163.9101118;1555.259464;1555.276097;450.9670749;3.547710756;0.602988241;0.938738201;0.511578114;0.999989306;3.448757532;1.417129148;2.241906789;1.737948221;0.995161214;0.841355794;0.710040503;24.56393321;2.654620965;0.510102077;0.257775521;0.031999347;3.182300703;0.959059078;39.86454582;0.581871908;16.25176865;368.9584849;1.531625912;2.00701875;3.182300703;0.634075722;0.413435331;0.805426445;0.518828242;0.001355051;0.099529531;-0.000368507;0.033060357;-0.000510326;0.015061995;-0.000632568;0.000236693;0.012833277;-0.000200355;0.006521449;-0.00049847;0.003970039;0.00011571;0.003540535;-0.014787313;0.003159847;-0.003626913;-0.001011893;7.25E-05;-0.000669896;-0.358517813;-0.008338299;-0.022207693;-0.003960501;-0.010534213;-0.002559525;-0.004153064;-0.003172763
E27_3268;1;799.4146534;591.9491802;579131;579823.5;3854.920415;515.5767198;216.1216793;861.9339161;203.5164712;1031.15344;432.2433587;1723.867832;527.0924735;171.4604798;1715.972319;1720.611079;454.347688;3.98818813;0.617272585;0.945612629;0.489729024;0.997304004;3.786992044;1.349877085;2.246493357;1.772410803;0.998805671;0.882942615;0.735938183;25.65984451;2.533341487;0.488395047;0.301630729;0.013172589;2.376475481;0.951911812;25.7095553;0.571936237;24.36316143;616.6577203;1.555356306;2.028471042;2.376475481;0.578980528;0.395978767;0.795497778;0.570922497;0.000284177;0.098940748;-0.001010878;0.032239139;7.99E-05;0.016012378;0.000152776;-0.00163251;0.008361313;-0.002643674;0.002108453;-0.00182744;0.000633083;-0.000718245;0.014897972;0.000843563;-0.000507975;3.14E-05;-0.000689325;-0.000866549;-0.000639793;-0.338636022;0.002241127;-0.033369766;-0.000642815;-0.008996806;-0.001156338;-0.002629671;7.69E-05
E27_3269;1;827.4281322;586.3648197;551093;555634.5;3964.348914;526.7941364;202.0201999;908.0209222;218.7354573;1053.588273;404.0403998;1816.041844;548.0784104;157.9628845;1790.698188;1796.857748;429.5126947;4.494703612;0.654415232;0.957566566;0.440647202;0.996572038;4.183479955;1.400440966;2.213856551;1.780633105;0.991826462;0.903854206;0.760964553;28.51798574;2.408361877;0.439375058;0.287027604;0.186197668;4.323653151;0.965521468;63.7006554;0.655407598;17.0305351;496.3253332;1.224005919;1.638123033;4.323653151;0.637324039;0.421685019;0.763750856;0.595684176;0.001498012;0.098749044;0.002174929;0.033341867;0.000396152;0.016145582;-4.27E-05;0.006376382;0.010409804;0.00488497;0.004155527;0.004525804;0.002667518;0.00303444;-0.018746359;-0.010564174;-0.005922055;-0.000441578;0.000877679;-0.002255936;0.001088793;-0.298998715;0.016618483;-0.028280865;-0.001920182;-0.011061928;0.000790375;-0.001835682;0.001307956
E27_3270;1;792.7694463;627.4284738;617683;622439;3904.878785;523.9048923;244.9217133;864.3071557;194.509915;1047.809785;489.8434267;1728.614311;527.5392938;184.3934662;1719.593557;1725.680267;509.5523496;3.528911928;0.623868742;0.936923294;0.50904995;0.996472863;3.386659424;1.423585293;2.270814967;1.746967522;0.992359091;0.928309915;0.704723778;24.68592842;2.693461114;0.5077264;0.321709896;0.018136538;2.134222394;0.969263027;35.71751138;0.604283244;20.9918116;515.681514;1.525284154;1.952497989;2.134222394;0.558955405;0.425396456;0.807440794;0.522604491;-0.00448708;0.09529071;-0.000693493;0.031089118;0.001879532;0.016552671;0.001237764;-0.003490012;0.007994021;-0.005101172;-0.000799186;-0.004041788;-0.001541212;-0.003210411;0.014451273;0.008829693;0.00773023;0.004046716;0.005862627;0.003889284;0.002776855;-0.36380411;0.010624466;-0.021380731;0.009029051;-0.005031927;0.003287447;-0.002531747;-0.002470146
E27_3271;1;785.9190803;613.4049898;558488;559880.5;3820.410747;507.5404889;216.8016608;861.3241978;202.1198047;1015.080978;433.6033216;1722.648396;519.8373164;167.9462362;1707.576645;1711.463137;445.3477665;3.972867158;0.583457024;0.946373499;0.480843327;0.997729141;3.842981296;1.364749619;2.237328999;1.771323922;0.997512862;0.938687101;0.739785359;26.13402307;2.51108737;0.479488586;0.290879167;0.010793039;3.497628807;0.955921078;40.67461802;0.538126541;21.32243605;543.0344687;1.62894409;2.154940535;3.497628807;0.648067758;0.393194341;0.807313394;0.538249341;0.003080023;0.100514474;0.001265921;0.032909359;0.000413131;0.016230514;-0.000137778;0.003375611;0.008276194;0.001750795;0.003399468;0.001520517;0.001099732;0.00079867;0.00057824;-0.003259877;-0.001333318;-0.000184501;0.001140528;-0.001165421;0.001194775;-0.335016173;0.010430864;-0.032178135;-0.002162856;-0.004362618;-0.000917066;-0.000607434;-0.000301365
E27_3272;1;741.9350648;641.7181694;577375;580812.5;3918.01587;521.7617291;219.8013182;883.7431374;201.6771501;1043.523458;439.6026363;1767.486275;531.9531169;172.9800734;1749.441339;1749.343082;479.9142734;4.020645303;0.632111182;0.945652424;0.472645424;1.000056168;3.645115761;1.454054495;2.239581163;1.757543094;0.994081567;0.834924047;0.72566029;26.58731042;2.587113755;0.471338921;0.300716146;0.015541764;1.632776883;0.979842606;41.50069438;0.642490761;22.98148171;616.945788;1.613847607;1.989392482;1.632776883;0.516123274;0.495537373;0.854588614;0.622572864;-0.002221239;0.096772004;-0.001890499;0.033987454;-0.000210582;0.015583812;0.00043743;-0.006843316;0.009956469;-0.00976242;0.003723602;-0.008431523;0.002649672;-0.006589613;0.040739362;-0.009781421;0.016887556;0.001064965;0.005975196;0.001431317;0.002564584;-0.335643554;0.001884005;-0.016072517;0.000779991;-0.009489626;0.000368135;-0.004644906;-0.001182773
E27_3273;1;780.7069962;596.1824145;502466;510941.5;3846.241267;503.6271104;171.5691782;873.2381593;218.0994741;1007.254221;343.1383564;1746.476319;528.5926171;147.5877628;1730.989313;1734.038997;400.4435586;5.089714647;0.639354663;0.960230384;0.426818758;0.998241282;4.330295644;1.381953698;2.221990187;1.801954884;0.983411995;0.906122387;0.769068885;29.44193613;2.309162424;0.425501264;0.261701042;0.042761081;1.428565869;0.95263932;16.08177118;0.664026566;10.05409648;135.3578314;1.309994892;1.640478268;1.428565869;0.484465132;0.402374516;0.750034249;0.527350999;-0.002529237;0.10102264;0.001187085;0.031600272;-0.001078884;0.016594241;-0.00038065;-0.00268756;0.005810039;0.000402976;0.002007675;-0.002199145;0.000601384;-0.000493656;-0.007580949;0.008464041;0.00831954;-0.003019484;-0.001938926;0.00075658;-0.000151298;-0.288365146;-0.009094454;-0.03829123;0.00423235;-0.006846936;-0.005830461;-0.001014629;0.00196524
